com_id,reg_id,region,dep_id,arr_id,can_id,name,population,lat,lon,group
67222,44,Grand Est,67,4,8,Ingwiller,4067,48.8859131079,7.46918832697,1
55291,44,Grand Est,55,1,10,Ligny-en-Barrois,4038,48.6621088949,5.2962935372,1
57224,44,Grand Est,57,3,19,Folschviller,4019,49.0692645659,6.68467570512,2
88486,44,Grand Est,88,3,1,Vagney,4008,48.0180970849,6.72440624988,2
57106,44,Grand Est,57,3,4,Bouzonville,4001,49.2988626834,6.54161019887,1
54076,44,Grand Est,54,2,9,Blainville-sur-l'Eau,3991,48.5501857312,6.41522344884,1
88487,44,Grand Est,88,1,16,Le Val-d'Ajol,3955,47.9421994334,6.50504695363,1
54270,44,Grand Est,54,1,23,Hussigny-Godbrange,3925,49.4955216164,5.85614525592,2
51559,44,Grand Est,51,1,1,Suippes,3917,49.125439853,4.52591673692,2
57159,44,Grand Est,57,3,7,Créhange,3909,49.0509994159,6.57512805664,2
54314,44,Grand Est,54,1,7,Lexy,3906,49.5032742592,5.72907122522,2
88415,44,Grand Est,88,1,12,Saint-Étienne-lès-Remiremont,3903,48.0463713685,6.62527761065,2
68338,44,Grand Est,68,2,16,Turckheim,3902,48.0865424063,7.25076356699,2
67176,44,Grand Est,67,2,13,Gundershoffen,3821,48.9073472641,7.68204357189,2
67061,44,Grand Est,67,4,2,Bouxwiller,3814,48.8172998086,7.46488021539,2
68201,44,Grand Est,68,6,9,Masevaux-Niederbruck,3759,47.7778607514,6.99469023455,1
57413,44,Grand Est,57,3,7,Longeville-lès-Saint-Avold,3709,49.1191583369,6.64823861446,2
10321,44,Grand Est,10,3,10,La Rivière-de-Corps,3687,48.2801548843,4.0140574686,2
8480,44,Grand Est,8,1,18,Villers-Semeuse,3653,49.7411448562,4.7510548564,1
54549,44,Grand Est,54,3,8,Varangéville,3641,48.6416869467,6.32137950944,2
52353,44,Grand Est,52,1,11,Nogent,3628,48.037521428,5.36502804198,1
51380,44,Grand Est,51,2,21,Montmirail,3609,48.8802869076,3.56048556258,2
8491,44,Grand Est,8,3,14,Vrigne aux Bois,3608,49.7370150528,4.85605381662,1
88408,44,Grand Est,88,1,15,Rupt-sur-Moselle,3602,47.933079987,6.6637417919,1
51058,44,Grand Est,51,3,14,Bezannes,3591,49.2198739552,3.99051364265,2
10003,44,Grand Est,10,3,1,Aix-Villemaur-Pâlis,3576,48.1975745771,3.73632794113,1
55181,44,Grand Est,55,3,9,Étain,3564,49.2168123871,5.6370016095,1
57616,44,Grand Est,57,9,16,Saint-Julien-lès-Metz,3531,49.1398497812,6.2087377953,1
67154,44,Grand Est,67,5,4,Gerstheim,3508,48.3807788366,7.70453174528,2
68156,44,Grand Est,68,6,7,Issenheim,3506,47.9036358846,7.25786972805,2
57483,44,Grand Est,57,3,20,Morhange,3475,48.9274404434,6.64219551497,1
51612,44,Grand Est,51,2,22,Blancs-Coteaux,3444,48.9081794912,3.97961201086,1
51474,44,Grand Est,51,3,15,Saint-Brice-Courcelles,3431,49.2700930638,3.98965296971,2
88009,44,Grand Est,88,3,7,Anould,3409,48.1847716703,6.94070062942,2
57144,44,Grand Est,57,3,8,Cocheren,3396,49.1434616014,6.8532637393,2
88468,44,Grand Est,88,1,15,Le Thillot,3372,47.8795029889,6.76927057164,2
57260,44,Grand Est,57,6,22,Grosbliederstroff,3371,49.1552146769,7.02220762018,2
88114,44,Grand Est,88,2,17,Contrexéville,3315,48.1854408113,5.89357999879,2
10265,44,Grand Est,10,3,13,Les Noës-près-Troyes,3311,48.3033387671,4.04203482801,2
57155,44,Grand Est,57,9,16,Courcelles-Chaussy,3286,49.1184504729,6.39972759611,2
88087,44,Grand Est,88,1,5,Chantraine,3285,48.1667597776,6.41955760454,1
57659,44,Grand Est,57,3,25,Spicheren,3283,49.1948583946,6.97044688686,2
55505,44,Grand Est,55,3,4,Thierville-sur-Meuse,3263,49.1721699733,5.33910478758,1
57102,44,Grand Est,57,7,14,Bousse,3258,49.2758183032,6.20436699384,2
8185,44,Grand Est,8,1,12,Fumay,3228,49.9726262845,4.66006812542,2
10357,44,Grand Est,10,3,15,Saint-Parres-aux-Tertres,3227,48.2913084954,4.13302448391,2
67474,44,Grand Est,67,2,23,Soultz-sous-Forêts,3206,48.9461642075,7.87359864642,2
54152,44,Grand Est,54,2,9,Damelevières,3165,48.5664288239,6.39207304688,2
54150,44,Grand Est,54,3,2,Custines,3136,48.7893818613,6.14616923168,2
88116,44,Grand Est,88,3,1,Cornimont,3134,47.9685491752,6.8653046202,2
10034,44,Grand Est,10,3,4,Bar-sur-Seine,3128,48.1127221863,4.37880982139,1
88319,44,Grand Est,88,3,11,Moyenmoutier,3128,48.3849583082,6.91756486753,2
57556,44,Grand Est,57,6,20,Puttelange-aux-Lacs,3127,49.0535036691,6.918414517,2
68295,44,Grand Est,68,2,5,Sainte-Croix-en-Plaine,3091,48.0108373364,7.39448245044,2
55043,44,Grand Est,55,3,4,Belleville-sur-Meuse,3073,49.179717344,5.39632263211,2
52250,44,Grand Est,52,3,9,Joinville,3070,48.4337759431,5.12296134696,1
88078,44,Grand Est,88,1,2,Bruyères,3069,48.2129348466,6.71603066311,1
57441,44,Grand Est,57,7,27,Manom,3008,49.3807868109,6.17472865398,2
57177,44,Grand Est,57,5,23,Dieuze,3004,48.8077845102,6.71733647603,1
10060,44,Grand Est,10,3,17,Bréviandes,2989,48.2562259501,4.10756293028,1
8488,44,Grand Est,8,1,18,Vivier-au-Court,2984,49.7320421095,4.82406160373,2
51217,44,Grand Est,51,2,6,Dormans,2960,49.062193047,3.6454130311,1
10349,44,Grand Est,10,3,11,Saint-Lyé,2951,48.3442113534,3.9810222993,1
54234,44,Grand Est,54,1,11,Gorcy,2950,49.536095003,5.68308068922,2
57752,44,Grand Est,57,6,20,Woustviller,2941,49.0785622468,7.0055640876,2
57289,44,Grand Est,57,6,22,Hambach,2930,49.0541849142,7.03768665525,2
8090,44,Grand Est,8,3,3,Carignan,2919,49.6387329311,5.1718269254,1
57288,44,Grand Est,57,3,3,Ham-sous-Varsberg,2902,49.1829986038,6.64920897655,2
52550,44,Grand Est,52,3,17,Wassy,2885,48.4994770394,4.93077661376,1
54462,44,Grand Est,54,3,9,Rosières-aux-Salines,2885,48.5924316341,6.33430536376,1
88181,44,Grand Est,88,3,7,Fraize,2875,48.1863177255,7.0180107121,2
68348,44,Grand Est,68,6,3,Vieux-Thann,2873,47.8045241371,7.12730997069,2
57067,44,Grand Est,57,7,14,Bertrange,2868,49.3148066005,6.19339809541,2
10006,44,Grand Est,10,3,2,Arcis-sur-Aube,2845,48.5278271069,4.14197110248,1
55427,44,Grand Est,55,1,12,Revigny-sur-Ornain,2838,48.8268165357,4.97675349582,1
67434,44,Grand Est,67,4,8,Sarre-Union,2836,48.9451866571,7.08863161456,2
54111,44,Grand Est,54,3,15,Chaligny,2821,48.6369570839,6.09005794818,2
10064,44,Grand Est,10,1,5,Brienne-le-Château,2779,48.3974195288,4.53928532253,1
67283,44,Grand Est,67,4,14,Marmoutier,2756,48.694247484,7.37099677128,2
