com_id,reg_id,region,dep_id,arr_id,can_id,name,population,lat,lon,group
5045,93,Provence-Alpes-Côte d'Azur,5,2,5,Crots,1156,44.496293828,6.46197152572,2
4123,93,Provence-Alpes-Côte d'Azur,4,4,14,Mison,1148,44.2624329752,5.86562678758,2
5164,93,Provence-Alpes-Côte d'Azur,5,2,4,Savines-le-Lac,1135,44.5273256992,6.39368059257,2
4034,93,Provence-Alpes-Côte d'Azur,4,4,6,La Brillanne,1132,43.9319005392,5.88421838797,2
5079,93,Provence-Alpes-Côte d'Azur,5,1,2,Le Monêtier-les-Bains,1085,44.9956106766,6.46966497275,2
4008,93,Provence-Alpes-Côte d'Azur,4,2,2,Annot,1056,43.9620009704,6.66395811566,2
4173,93,Provence-Alpes-Côte d'Azur,4,2,2,Saint-André-les-Alpes,1036,43.9713301406,6.50149712225,2
4110,93,Provence-Alpes-Côte d'Azur,4,3,5,Mallemoisson,1022,44.0420071966,6.11807147192,2
4036,93,Provence-Alpes-Côte d'Azur,4,3,13,Le Brusquet,996,44.1681621392,6.30347351863,2
5059,93,Provence-Alpes-Côte d'Azur,5,2,14,La Freissinouse,953,44.535534165,6.00812804583,2
5029,93,Provence-Alpes-Côte d'Azur,5,2,12,Chabottes,944,44.6475783169,6.16791978587,2
5139,93,Provence-Alpes-Côte d'Azur,5,2,15,Dévoluy,930,44.6775419763,5.94047368781,2
6094,93,Provence-Alpes-Côte d'Azur,6,2,26,Péone,886,44.1299250439,6.92098583862,2
5010,93,Provence-Alpes-Côte d'Azur,5,2,13,Aspres-sur-Buëch,813,44.5617512104,5.77203298744,2
5103,93,Provence-Alpes-Côte d'Azur,5,2,11,Le Poët,812,44.2789746584,5.90131318428,2
5052,93,Provence-Alpes-Côte d'Azur,5,1,10,Eygliers,812,44.6925244966,6.66688741371,2
4033,93,Provence-Alpes-Côte d'Azur,4,1,1,Ubaye-Serre-Ponçon,800,44.4434662119,6.28924750363,2
4046,93,Provence-Alpes-Côte d'Azur,4,3,12,Le Chaffaut-Saint-Jurson,791,44.0231804287,6.14073798744,1
4217,93,Provence-Alpes-Côte d'Azur,4,3,4,Thoard,757,44.1473006003,6.12401298333,1
83154,93,Provence-Alpes-Côte d'Azur,83,1,1,Saint-Antonin-du-Var,749,43.5112335006,6.29002187703,1
5136,93,Provence-Alpes-Côte d'Azur,5,1,10,Saint-Crépin,746,44.7243260485,6.63555027257,2
4172,93,Provence-Alpes-Côte d'Azur,4,4,12,Roumoules,745,43.821041609,6.14864703263,2
4135,93,Provence-Alpes-Côte d'Azur,4,3,12,Moustiers-Sainte-Marie,733,43.8383278559,6.22818909628,2
4157,93,Provence-Alpes-Côte d'Azur,4,4,12,Puimoisson,691,43.8708152829,6.12200213815,2
83152,93,Provence-Alpes-Côte d'Azur,83,1,2,Rayol-Canadel-sur-Mer,659,43.1642973413,6.47477478292,1
4189,93,Provence-Alpes-Côte d'Azur,4,4,15,Saint-Martin-de-Brômes,648,43.7774768739,5.96250175121,2
4121,93,Provence-Alpes-Côte d'Azur,4,3,12,Mézel,642,43.9980863365,6.17879892264,2
5174,93,Provence-Alpes-Côte d'Azur,5,1,3,Val-des-Prés,635,44.9505522191,6.66654834986,1
