,x,name,lon,lat,group
116,http://fr.dbpedia.org/resource/Église_Saint-Leu-Saint-Gilles_de_Paris,Église Saint-Leu-Saint-Gilles de Paris,2.35006,48.8629,2
117,http://fr.dbpedia.org/resource/Église_Saint-Pierre-du-Gros-Caillou,Église Saint-Pierre-du-Gros-Caillou,2.30525,48.8595,2
118,http://fr.dbpedia.org/resource/Église_Sainte-Geneviève_des_Grandes_Carrières,Église Sainte-Geneviève des Grandes Carrières,2.3341,48.8947,2
119,http://fr.dbpedia.org/resource/Église_Sainte-Hélène_de_Paris,Église Sainte-Hélène de Paris,2.34217,48.8966,2
120,http://fr.dbpedia.org/resource/Église_réformée_de_Port-Royal,Église réformée de Port-Royal,2.34921,48.8362,2
121,http://fr.dbpedia.org/resource/Carrières_des_Capucins,Carrières des Capucins,2.3325,48.8339,2
122,http://fr.dbpedia.org/resource/Maison_de_Victor_Hugo,Maison de Victor Hugo,2.36611,48.8549,1
123,http://fr.dbpedia.org/resource/Église_Notre-Dame-du-Bon-Conseil_de_Paris,Église Notre-Dame-du-Bon-Conseil de Paris,2.34992,48.895,2
124,http://fr.dbpedia.org/resource/Cathédrale_américaine_de_Paris,Cathédrale américaine de Paris,2.30063,48.8675,2
125,http://fr.dbpedia.org/resource/Chapelle_Notre-Dame-de-Consolation_de_Paris,Chapelle Notre-Dame-de-Consolation de Paris,2.30603,48.8656,2
126,http://fr.dbpedia.org/resource/Chapelle_Saint-Bernard-de-Montparnasse,Chapelle Saint-Bernard-de-Montparnasse,2.3212200000000003,48.8409,2
127,http://fr.dbpedia.org/resource/Cimetière_des_Juifs_Portugais_de_Paris,Cimetière des Juifs Portugais de Paris,2.37306,48.8867,2
128,http://fr.dbpedia.org/resource/Église_Notre-Dame-de-Compassion_de_Paris,Église Notre-Dame-de-Compassion de Paris,2.28325,48.8814,2
129,http://fr.dbpedia.org/resource/Église_Notre-Dame-de-Nazareth_de_Paris,Église Notre-Dame-de-Nazareth de Paris,2.28361,48.8364,2
130,http://fr.dbpedia.org/resource/Église_Notre-Dame-des-Foyers,Église Notre-Dame-des-Foyers,2.36984,48.8869,2
131,http://fr.dbpedia.org/resource/Église_Notre-Dame-des-Otages,Église Notre-Dame-des-Otages,2.40305,48.8742,2
132,http://fr.dbpedia.org/resource/Église_Notre-Dame-du-Rosaire_de_Paris,Église Notre-Dame-du-Rosaire de Paris,2.30796,48.8292,2
133,http://fr.dbpedia.org/resource/Église_Notre-Dame-du-Travail_de_Paris,Église Notre-Dame-du-Travail de Paris,2.31693,48.8361,2
134,http://fr.dbpedia.org/resource/Église_Saint-Antoine-de-Padoue_de_Paris,Église Saint-Antoine-de-Padoue de Paris,2.29439,48.8298,2
