,url,name,lon,lat,altitude,range,category,group,short_name,hint
360,http://fr.dbpedia.org/resource/Pointe_de_la_Terrasse_(Giffre),Pointe de la Terrasse (Giffre),6.89222,46.0417,2734.0,Giffre,sommet,4,Pointe de la Terrasse,Giffre
361,http://fr.dbpedia.org/resource/Pointe_du_Lamet,Pointe du Lamet,6.99889,45.2394,3504.0,Mont-Cenis,sommet,4,Pointe du Lamet,Mont-Cenis
362,http://fr.dbpedia.org/resource/Aiguille_du_Tacul,Aiguille du Tacul,6.96111,45.8847,3444.0,Mont-Blanc,sommet,4,Aiguille du Tacul,Mont-Blanc
363,http://fr.dbpedia.org/resource/Aiguilles_de_Pelens,Aiguilles de Pelens,6.71639,44.1425,2523.0,Pelat,sommet,4,Aiguilles de Pelens,Pelat
364,http://fr.dbpedia.org/resource/Cime_de_Frémamorte,Cime de Frémamorte,7.25056,44.1569,2730.0,Mercantour,sommet,4,Cime de Frémamorte,Mercantour
365,http://fr.dbpedia.org/resource/La_Cochette,La Cochette,5.83556,45.4553,1618.0,Chartreuse,sommet,4,La Cochette,Chartreuse
366,http://fr.dbpedia.org/resource/La_Scia,La Scia,5.85083,45.3489,1791.0,Chartreuse,sommet,4,La Scia,Chartreuse
367,http://fr.dbpedia.org/resource/Pointe_Giegn,Pointe Giegn,7.22361,44.1633,2888.0,Mercantour,sommet,4,Pointe Giegn,Mercantour
368,http://fr.dbpedia.org/resource/Roche_Méane,Roche Méane,6.33528,44.9703,3712.0,Écrins,sommet,4,Roche Méane,Écrins
369,http://fr.dbpedia.org/resource/Roche_du_Chardonnet,Roche du Chardonnet,6.54889,45.1019,2950.0,Cerces,sommet,4,Roche du Chardonnet,Cerces
370,http://fr.dbpedia.org/resource/Rocher_de_la_Grande_Tempête,Rocher de la Grande Tempête,6.55861,45.0803,3002.0,Cerces,sommet,4,Rocher de la Grande Tempête,Cerces
371,http://fr.dbpedia.org/resource/Aiguille_du_Midi,Aiguille du Midi,6.88722,45.8786,3842.0,Mont-Blanc,sommet,0,Aiguille du Midi,Mont-Blanc
372,http://fr.dbpedia.org/resource/Cime_de_la_Bonette,Cime de la Bonette,6.80694,44.3217,2860.0,Mercantour,sommet,4,Cime de la Bonette,Mercantour
373,http://fr.dbpedia.org/resource/Dôme_du_Goûter,Dôme du Goûter,6.84333,45.8428,4304.0,Mont-Blanc,sommet,1,Dôme du Goûter,Mont-Blanc
374,http://fr.dbpedia.org/resource/Le_Môle,Le Môle,6.455,46.1067,1863.0,Chablais,sommet,4,Le Môle,Chablais
375,http://fr.dbpedia.org/resource/Aiguilles_d'Arves,Aiguilles d'Arves,6.33444,45.1231,3514.0,Arves,sommet,0,Aiguilles d'Arves,Arves
376,http://fr.dbpedia.org/resource/Barre_des_Écrins,Barre des Écrins,6.35944,44.9219,4102.0,Écrins,sommet,4,Barre des Écrins,Écrins
377,http://fr.dbpedia.org/resource/Cornettes_de_Bise,Cornettes de Bise,6.78444,46.3325,2432.0,Chablais,sommet,4,Cornettes de Bise,Chablais
378,http://fr.dbpedia.org/resource/Dent_de_Crolles,Dent de Crolles,5.85528,45.3083,2062.0,Chartreuse,sommet,0,Dent de Crolles,Chartreuse
379,http://fr.dbpedia.org/resource/Mont_Pourri,Mont Pourri,6.86,45.5283,3779.0,Vanoise,sommet,0,Mont Pourri,Vanoise
380,http://fr.dbpedia.org/resource/Montagne_de_Lure,Montagne de Lure,5.80278,44.1233,1826.0,Monts de Vaucluse,sommet,0,Montagne de Lure,Monts de Vaucluse
381,http://fr.dbpedia.org/resource/Roc_d'Enfer,Roc d'Enfer,6.61028,46.1894,2244.0,Chablais,sommet,4,Roc d'Enfer,Chablais
382,http://fr.dbpedia.org/resource/Grand_Ferrand,Grand Ferrand,5.815,44.7219,2758.0,Dévoluy,sommet,4,Grand Ferrand,Dévoluy
383,http://fr.dbpedia.org/resource/Pic_de_Bure,Pic de Bure,5.935,44.6269,2709.0,Dévoluy,sommet,2,Pic de Bure,Dévoluy
384,http://fr.dbpedia.org/resource/Salève,Salève,6.14028,46.0942,1379.0,Préalpes,sommet,4,Salève,Préalpes
385,http://fr.dbpedia.org/resource/Caïres_de_Cougourde,Caïres de Cougourde,7.34583,44.1364,2921.0,Mercantour,sommet,4,Caïres de Cougourde,Mercantour
386,http://fr.dbpedia.org/resource/Cime_du_Diable,Cime du Diable,7.42333,44.0492,2685.0,Mercantour,sommet,4,Cime du Diable,Mercantour
387,http://fr.dbpedia.org/resource/Cime_du_Mercantour,Cime du Mercantour,7.29556,44.1439,2772.0,Mercantour,sommet,2,Cime du Mercantour,Mercantour
388,http://fr.dbpedia.org/resource/Grand_Veymont,Grand Veymont,5.52694,44.87,2341.0,Vercors,sommet,1,Grand Veymont,Vercors
389,http://fr.dbpedia.org/resource/Grande_Tête_de_l'Obiou,Grande Tête de l'Obiou,5.83944,44.7753,2789.0,Dévoluy,sommet,0,Grande Tête de l'Obiou,Dévoluy
390,http://fr.dbpedia.org/resource/Lances_de_Malissard,Lances de Malissard,5.87333,45.3467,2045.0,Chartreuse,sommet,4,Lances de Malissard,Chartreuse
391,http://fr.dbpedia.org/resource/Le_Râteau,Le Râteau,6.28056,45.0011,3809.0,Écrins,sommet,4,Le Râteau,Écrins
392,http://fr.dbpedia.org/resource/Mont_Bégo,Mont Bégo,7.45083,44.0731,2872.0,Mercantour,sommet,0,Mont Bégo,Mercantour
393,http://fr.dbpedia.org/resource/Mont_Mounier,Mont Mounier,6.97167,44.1542,2817.0,Mercantour,sommet,4,Mont Mounier,Mercantour
394,http://fr.dbpedia.org/resource/Mont_Pelat,Mont Pelat,6.70583,44.2647,3050.0,Pelat,sommet,1,Mont Pelat,Pelat
395,http://fr.dbpedia.org/resource/Mont_d'Ambin,Mont d'Ambin,6.88417,45.1569,3378.0,Mont-Cenis,sommet,4,Mont d'Ambin,Mont-Cenis
396,http://fr.dbpedia.org/resource/Aiguille_Rouge,Aiguille Rouge,6.84861,45.5519,3227.0,Vanoise,sommet,4,Aiguille Rouge,Vanoise
397,http://fr.dbpedia.org/resource/Aiguille_de_Chambeyron,Aiguille de Chambeyron,6.85611,44.5472,3412.0,Chambeyron,sommet,4,Aiguille de Chambeyron,Chambeyron
398,http://fr.dbpedia.org/resource/Bellecôte,Bellecôte,6.78222,45.4928,3417.0,Vanoise,sommet,4,Bellecôte,Vanoise
399,http://fr.dbpedia.org/resource/Brec_de_Chambeyron,Brec de Chambeyron,6.85278,44.5269,3389.0,Chambeyron,sommet,4,Brec de Chambeyron,Chambeyron
400,http://fr.dbpedia.org/resource/Dôme_de_la_Sache,Dôme de la Sache,6.87056,45.5111,3601.0,Vanoise,sommet,4,Dôme de la Sache,Vanoise
401,http://fr.dbpedia.org/resource/Dôme_des_Platières,Dôme des Platières,6.86389,45.5075,3473.0,Vanoise,sommet,4,Dôme des Platières,Vanoise
402,http://fr.dbpedia.org/resource/Le_Fifre,Le Fifre,6.35667,44.9167,3699.0,Écrins,sommet,4,Le Fifre,Écrins
403,http://fr.dbpedia.org/resource/Miélandre,Miélandre,5.19639,44.4847,1451.0,Diois,sommet,4,Miélandre,Diois
404,http://fr.dbpedia.org/resource/Mont_Thabor_(France),Mont Thabor,6.56389,45.1142,3178.0,Cerces,sommet,0,Mont Thabor,Cerces
405,http://fr.dbpedia.org/resource/Pierra_Menta,Pierra Menta,6.65083,45.6381,2714.0,Beaufortain,sommet,2,Pierra Menta,Beaufortain
406,http://fr.dbpedia.org/resource/Rochers_de_la_Balme,Rochers de la Balme,5.5375,44.9897,2063.0,Vercors,sommet,4,Rochers de la Balme,Vercors
407,http://fr.dbpedia.org/resource/Éperrimont,Éperrimont,5.61778,45.0197,1441.0,Vercors,sommet,4,Éperrimont,Vercors
408,http://fr.dbpedia.org/resource/Grand_Coyer,Grand Coyer,6.68972,44.1003,2693.0,Pelat,sommet,4,Grand Coyer,Pelat
409,http://fr.dbpedia.org/resource/Haute-Pointe,Haute-Pointe,6.54972,46.1753,1958.0,Chablais,sommet,4,Haute-Pointe,Chablais
410,http://fr.dbpedia.org/resource/Montagne_de_Chabre,Montagne de Chabre,5.64278,44.2658,1393.0,Baronnies,sommet,2,Montagne de Chabre,Baronnies
411,http://fr.dbpedia.org/resource/Roche_Veyrand,Roche Veyrand,5.84444,45.4289,1429.0,Chartreuse,sommet,4,Roche Veyrand,Chartreuse
412,http://fr.dbpedia.org/resource/Cime_Guilié,Cime Guilié,7.31056,44.1475,2999.0,Mercantour,sommet,4,Cime Guilié,Mercantour
413,http://fr.dbpedia.org/resource/Mont_Chenaillet,Mont Chenaillet,6.74028,44.9022,2650.0,Queyras,sommet,4,Mont Chenaillet,Queyras
414,http://fr.dbpedia.org/resource/Montagne_des_Mémises,Montagne des Mémises,6.71306,46.3789,1674.0,Chablais,sommet,4,Montagne des Mémises,Chablais
415,http://fr.dbpedia.org/resource/Pointe_de_Charbonnel,Pointe de Charbonnel,7.05556,45.2808,3752.0,Alpes grées,sommet,4,Pointe de Charbonnel,Alpes grées
416,http://fr.dbpedia.org/resource/Aiguille_du_Chardonnet,Aiguille du Chardonnet,7.00139,45.9689,3824.0,Mont-Blanc,sommet,4,Aiguille du Chardonnet,Mont-Blanc
417,http://fr.dbpedia.org/resource/Mont_Forchat,Mont Forchat,6.48833,46.2736,1545.0,Chablais,sommet,4,Mont Forchat,Chablais
418,http://fr.dbpedia.org/resource/Mont_Jalla,Mont Jalla,5.72472,45.2047,635.0,Chartreuse,sommet,4,Mont Jalla,Chartreuse
419,http://fr.dbpedia.org/resource/Mont_Serein,Mont Serein,5.26083,44.1853,1437.0,Baronnies,sommet,4,Mont Serein,Baronnies
420,http://fr.dbpedia.org/resource/Aiguille_de_Roc,Aiguille de Roc,6.91889,45.9014,3409.0,Aiguilles de Chamonix,sommet,4,Aiguille de Roc,Aiguilles de Chamonix
421,http://fr.dbpedia.org/resource/Aiguille_de_la_République,Aiguille de la République,6.92139,45.9056,3305.0,Aiguilles de Chamonix,sommet,4,Aiguille de la République,Aiguilles de Chamonix
422,http://fr.dbpedia.org/resource/Aiguille_des_Pélerins,Aiguille des Pélerins,6.90167,45.895,3318.0,Aiguilles de Chamonix,sommet,4,Aiguille des Pélerins,Aiguilles de Chamonix
423,http://fr.dbpedia.org/resource/Dent_du_Requin,Dent du Requin,6.9175,45.8878,3422.0,Aiguilles de Chamonix,sommet,4,Dent du Requin,Aiguilles de Chamonix
424,http://fr.dbpedia.org/resource/Pointe_Richardson,Pointe Richardson,6.32028,44.8569,3312.0,Écrins,sommet,4,Pointe Richardson,Écrins
425,http://fr.dbpedia.org/resource/Aiguille_de_Criou,Aiguille de Criou,6.76361,46.0953,2207.0,Giffre,sommet,4,Aiguille de Criou,Giffre
426,http://fr.dbpedia.org/resource/Mont_Colombier,Mont Colombier,6.11944,45.6444,2043.0,Bauges,sommet,4,Mont Colombier,Bauges
427,http://fr.dbpedia.org/resource/Pic_du_Frêne,Pic du Frêne,6.19806,45.3525,2807.0,Belledonne,sommet,4,Pic du Frêne,Belledonne
428,http://fr.dbpedia.org/resource/Pointe_de_Sur_Cou,Pointe de Sur Cou,6.34639,46.02,1809.0,Bornes,sommet,4,Pointe de Sur Cou,Bornes
429,http://fr.dbpedia.org/resource/Pointe_de_l'Aiglière,Pointe de l'Aiglière,6.41472,44.8103,3307.0,Écrins,sommet,4,Pointe de l'Aiglière,Écrins
430,http://fr.dbpedia.org/resource/Pointe_de_l'Échelle,Pointe de l'Échelle,6.685,45.2692,3422.0,Vanoise,sommet,4,Pointe de l'Échelle,Vanoise
431,http://fr.dbpedia.org/resource/Pointe_des_Jottis,Pointe des Jottis,6.52722,46.2136,1548.0,Chablais,sommet,4,Pointe des Jottis,Chablais
432,http://fr.dbpedia.org/resource/Cime_de_Peïra-Cava,Cime de Peïra-Cava,7.37,43.9394,1581.0,Préalpes de Nice,sommet,4,Cime de Peïra-Cava,Préalpes de Nice
433,http://fr.dbpedia.org/resource/Mont_Colombis,Mont Colombis,6.2175,44.495,1734.0,Alpes,sommet,4,Mont Colombis,Alpes
434,http://fr.dbpedia.org/resource/Montagne_de_Maurel,Montagne de Maurel,6.52944,44.0117,1770.0,Trois-Évêchés,sommet,4,Montagne de Maurel,Trois-Évêchés
435,http://fr.dbpedia.org/resource/Roc_de_Gleisin,Roc de Gleisin,5.84806,45.4422,1434.0,Chartreuse,sommet,4,Roc de Gleisin,Chartreuse
436,http://fr.dbpedia.org/resource/Quatre_Têtes,Quatre Têtes,6.57278,45.9539,2364.0,Aravis,sommet,4,Quatre Têtes,Aravis
437,http://fr.dbpedia.org/resource/Mont_Blanc,Mont Blanc,6.86472,45.8326,4810.02,Mont-Blanc,sommet,0,Mont Blanc,Mont-Blanc
438,http://fr.dbpedia.org/resource/Aiguille_Verte,Aiguille Verte,6.97,45.9347,4122.0,Mont-Blanc,sommet,4,Aiguille Verte,Mont-Blanc
439,http://fr.dbpedia.org/resource/Croix_de_Belledonne,Croix de Belledonne,5.98833,45.1686,2926.0,Belledonne,sommet,0,Croix de Belledonne,Belledonne
440,http://fr.dbpedia.org/resource/Grandes_Jorasses,Grandes Jorasses,6.98806,45.8689,4208.0,Mont-Blanc,sommet,0,Grandes Jorasses,Mont-Blanc
441,http://fr.dbpedia.org/resource/La_Meije,La Meije,6.30861,45.0047,3983.0,Écrins,sommet,0,La Meije,Écrins
442,http://fr.dbpedia.org/resource/La_Tournette,La Tournette,6.28611,45.8272,2351.0,Bornes,sommet,4,La Tournette,Bornes
443,http://fr.dbpedia.org/resource/Les_Drus,Les Drus,6.95639,45.9328,3754.0,Mont-Blanc,sommet,4,Les Drus,Mont-Blanc
444,http://fr.dbpedia.org/resource/Mont_Agel,Mont Agel,7.42639,43.7753,1148.0,Préalpes de Nice,sommet,4,Mont Agel,Préalpes de Nice
445,http://fr.dbpedia.org/resource/Mont_Aiguille,Mont Aiguille,5.55306,44.8419,2087.0,Vercors,sommet,0,Mont Aiguille,Vercors
446,http://fr.dbpedia.org/resource/Mont_Granier,Mont Granier,5.92528,45.4647,1933.0,Chartreuse,sommet,0,Mont Granier,Chartreuse
447,http://fr.dbpedia.org/resource/Mont_Pelvoux,Mont Pelvoux,6.39333,44.8981,3946.0,Écrins,sommet,0,Mont Pelvoux,Écrins
448,http://fr.dbpedia.org/resource/Montagne_de_la_Mandallaz,Montagne de la Mandallaz,6.08,45.9758,929.0,Préalpes,sommet,4,Montagne de la Mandallaz,Préalpes
449,http://fr.dbpedia.org/resource/Montagne_du_Cheval_Blanc,Montagne du Cheval Blanc,6.42389,44.1275,2323.0,Trois-Évêchés,sommet,4,Montagne du Cheval Blanc,Trois-Évêchés
450,http://fr.dbpedia.org/resource/Tête_de_l'Estrop,Tête de l'Estrop,6.50472,44.2872,2961.0,Trois-Évêchés,sommet,0,Tête de l'Estrop,Trois-Évêchés
451,http://fr.dbpedia.org/resource/Arcalod,Arcalod,6.22833,45.6819,2217.0,Bauges,sommet,4,Arcalod,Bauges
452,http://fr.dbpedia.org/resource/Grand_Pinier,Grand Pinier,6.40139,44.7233,3117.0,Écrins,sommet,1,Grand Pinier,Écrins
453,http://fr.dbpedia.org/resource/Mont_Chaberton,Mont Chaberton,6.75111,44.9644,3131.0,Cerces,sommet,4,Mont Chaberton,Cerces
454,http://fr.dbpedia.org/resource/Montagne_du_Charbon,Montagne du Charbon,6.19028,45.7108,1932.0,Bauges,sommet,4,Montagne du Charbon,Bauges
455,http://fr.dbpedia.org/resource/Pécloz,Pécloz,6.23111,45.6322,2197.0,Bauges,sommet,4,Pécloz,Bauges
456,http://fr.dbpedia.org/resource/Montagne_de_Cordœil,Montagne de Cordœil,6.52944,44.0678,2114.0,Trois-Évêchés,sommet,4,Montagne de Cordœil,Trois-Évêchés
457,http://fr.dbpedia.org/resource/Pointe_Bayeux,Pointe Bayeux,6.84389,45.8464,4258.0,Mont-Blanc,sommet,4,Pointe Bayeux,Mont-Blanc
458,http://fr.dbpedia.org/resource/Rocher_de_la_Tournette,Rocher de la Tournette,6.85944,45.8328,4677.0,Mont-Blanc,sommet,4,Rocher de la Tournette,Mont-Blanc
459,http://fr.dbpedia.org/resource/Signal_de_Saint-Pierre,Signal de Saint-Pierre,5.48528,43.9794,1256.0,Monts de Vaucluse,sommet,2,Signal de Saint-Pierre,Monts de Vaucluse
460,http://fr.dbpedia.org/resource/Cime_de_Caron,Cime de Caron,6.56167,45.2631,3195.0,Vanoise,sommet,4,Cime de Caron,Vanoise
461,http://fr.dbpedia.org/resource/Cime_de_Sistron,Cime de Sistron,7.1242,44.173,2603.0,Mercantour,sommet,4,Cime de Sistron,Mercantour
462,http://fr.dbpedia.org/resource/Dôme_de_Chasseforêt,Dôme de Chasseforêt,6.76056,45.3306,3586.0,Vanoise,sommet,4,Dôme de Chasseforêt,Vanoise
463,http://fr.dbpedia.org/resource/Mont_Bréquin,Mont Bréquin,6.53361,45.2517,3130.0,Vanoise,sommet,4,Mont Bréquin,Vanoise
464,http://fr.dbpedia.org/resource/Mont_du_Borgne,Mont du Borgne,6.61333,45.3039,3153.0,Vanoise,sommet,4,Mont du Borgne,Vanoise
465,http://fr.dbpedia.org/resource/Pic_Queyrel,Pic Queyrel,6.14528,44.7069,2435.0,Écrins,sommet,4,Pic Queyrel,Écrins
466,http://fr.dbpedia.org/resource/Pic_du_Tourond,Pic du Tourond,6.18944,44.7161,2743.0,Écrins,sommet,4,Pic du Tourond,Écrins
467,http://fr.dbpedia.org/resource/Pointe_du_Lingustier,Pointe du Lingustier,6.1613,44.7073,2359.0,Écrins,sommet,4,Pointe du Lingustier,Écrins
468,http://fr.dbpedia.org/resource/Puy_de_Manse,Puy de Manse,6.15472,44.6147,1637.0,Écrins,sommet,4,Puy de Manse,Écrins
469,http://fr.dbpedia.org/resource/Bric_Froid,Bric Froid,6.93139,44.8636,3302.0,Alpes cottiennes,sommet,4,Bric Froid,Alpes cottiennes
470,http://fr.dbpedia.org/resource/Mont_Margériaz,Mont Margériaz,6.03444,45.6358,1845.0,Bauges,sommet,4,Mont Margériaz,Bauges
471,http://fr.dbpedia.org/resource/Montagne_de_Bange,Montagne de Bange,6.03694,45.7297,1434.0,Bauges,sommet,4,Montagne de Bange,Bauges
472,http://fr.dbpedia.org/resource/Montagne_de_Saint-Genis,Montagne de Saint-Genis,5.8375,44.3919,1432.0,Bochaine,sommet,1,Montagne de Saint-Genis,Bochaine
473,http://fr.dbpedia.org/resource/Sommet_de_la_Saulire,Sommet de la Saulire,6.61056,45.3833,2738.0,Vanoise,sommet,4,Sommet de la Saulire,Vanoise
474,http://fr.dbpedia.org/resource/Sommet_des_Anges,Sommet des Anges,6.71389,44.8939,2459.0,Queyras,sommet,4,Sommet des Anges,Queyras
475,http://fr.dbpedia.org/resource/Tête_Grosse,Tête Grosse,6.27361,44.3314,2032.0,Préalpes de Digne,sommet,4,Tête Grosse,Préalpes de Digne
476,http://fr.dbpedia.org/resource/Grand_Glaiza,Grand Glaiza,6.88194,44.8494,3293.0,Queyras,sommet,4,Grand Glaiza,Queyras
477,http://fr.dbpedia.org/resource/Mont_Aiguillette,Mont Aiguillette,7.02444,44.6911,3287.0,Escreins,sommet,4,Mont Aiguillette,Escreins
478,http://fr.dbpedia.org/resource/Pic_de_la_Belle_Étoile,Pic de la Belle Étoile,6.05417,45.2367,2718.0,Belledonne,sommet,4,Pic de la Belle Étoile,Belledonne
479,http://fr.dbpedia.org/resource/Rachais,Rachais,5.74361,45.2417,1050.0,Chartreuse,sommet,4,Rachais,Chartreuse
480,http://fr.dbpedia.org/resource/Aiguille_de_Chalais,Aiguille de Chalais,5.66056,45.2939,1089.0,Chartreuse,sommet,4,Aiguille de Chalais,Chartreuse
481,http://fr.dbpedia.org/resource/Aiguille_de_Scolette,Aiguille de Scolette,6.76806,45.1597,3506.0,Mont-Cenis,sommet,4,Aiguille de Scolette,Mont-Cenis
482,http://fr.dbpedia.org/resource/Blayeul,Blayeul,6.31167,44.2469,2189.0,Trois-Évêchés,sommet,4,Blayeul,Trois-Évêchés
483,http://fr.dbpedia.org/resource/Crêt_Luisard,Crêt Luisard,6.05444,45.3181,1803.0,Belledonne,sommet,4,Crêt Luisard,Belledonne
484,http://fr.dbpedia.org/resource/Crêt_du_Poulet,Crêt du Poulet,6.06,45.33,1726.0,Belledonne,sommet,4,Crêt du Poulet,Belledonne
485,http://fr.dbpedia.org/resource/Dent_de_l'Ours,Dent de l'Ours,5.82083,45.3886,1820.0,Chartreuse,sommet,4,Dent de l'Ours,Chartreuse
486,http://fr.dbpedia.org/resource/Grand_Rocher,Grand Rocher,6.05,45.3036,1926.0,Belledonne,sommet,4,Grand Rocher,Belledonne
487,http://fr.dbpedia.org/resource/Mont_Joigny,Mont Joigny,5.89778,45.4917,1556.0,Chartreuse,sommet,4,Mont Joigny,Chartreuse
488,http://fr.dbpedia.org/resource/Mont_Outheran,Mont Outheran,5.845,45.4658,1676.0,Chartreuse,sommet,4,Mont Outheran,Chartreuse
489,http://fr.dbpedia.org/resource/Pointe_Marguareis,Pointe Marguareis,7.68472,44.1739,2651.0,Alpes ligures,sommet,4,Pointe Marguareis,Alpes ligures
490,http://fr.dbpedia.org/resource/Dent_de_Moirans,Dent de Moirans,5.59556,45.2875,988.0,Vercors,sommet,2,Dent de Moirans,Vercors
491,http://fr.dbpedia.org/resource/Dôme_de_Monêtier,Dôme de Monêtier,6.4525,44.9308,3404.0,Écrins,sommet,4,Dôme de Monêtier,Écrins
492,http://fr.dbpedia.org/resource/La_Cucumelle,La Cucumelle,6.50889,44.9381,2698.0,Écrins,sommet,4,La Cucumelle,Écrins
493,http://fr.dbpedia.org/resource/La_Tour_Ronde,La Tour Ronde,6.9075,45.8439,3792.0,Mont-Blanc,sommet,4,La Tour Ronde,Mont-Blanc
494,http://fr.dbpedia.org/resource/Les_Courtes,Les Courtes,7.00347,45.9275,3856.0,Mont-Blanc,sommet,4,Les Courtes,Mont-Blanc
495,http://fr.dbpedia.org/resource/Massif_d'Uchaux,Massif d'Uchaux,4.81389,44.2311,281.0,Baronnies,sommet,4,Massif d'Uchaux,Baronnies
496,http://fr.dbpedia.org/resource/Montagne_des_Gures,Montagne des Gures,6.7475,45.9308,940.0,Mont-Blanc,sommet,4,Montagne des Gures,Mont-Blanc
497,http://fr.dbpedia.org/resource/Pointe_de_la_Galoppaz,Pointe de la Galoppaz,6.06667,45.5658,1681.0,Bauges,sommet,4,Pointe de la Galoppaz,Bauges
498,http://fr.dbpedia.org/resource/Serre_Chevalier_(montagne),Serre Chevalier (montagne),6.55,44.9108,2491.0,Écrins,sommet,4,Serre Chevalier,Écrins
499,http://fr.dbpedia.org/resource/Tête_de_Siguret,Tête de Siguret,6.78806,44.4414,3032.0,Mercantour,sommet,4,Tête de Siguret,Mercantour
500,http://fr.dbpedia.org/resource/Bec_de_Neurre,Bec de Neurre,5.47333,45.1636,1474.0,Vercors,sommet,2,Bec de Neurre,Vercors
501,http://fr.dbpedia.org/resource/Bec_de_l'Orient,Bec de l'Orient,5.54722,45.2347,1568.0,Vercors,sommet,2,Bec de l'Orient,Vercors
502,http://fr.dbpedia.org/resource/Bec_de_l'Échaillon,Bec de l'Échaillon,5.6025,45.2983,622.0,Vercors,sommet,4,Bec de l'Échaillon,Vercors
503,http://fr.dbpedia.org/resource/Dôme_de_Bellefont,Dôme de Bellefont,5.88111,45.3419,1975.0,Chartreuse,sommet,4,Dôme de Bellefont,Chartreuse
504,http://fr.dbpedia.org/resource/La_Buffe,La Buffe,5.58417,45.2439,1623.0,Vercors,sommet,4,La Buffe,Vercors
505,http://fr.dbpedia.org/resource/La_Sure,La Sure,5.59778,45.2353,1643.0,Vercors,sommet,4,La Sure,Vercors
506,http://fr.dbpedia.org/resource/Le_Marteau,Le Marteau,6.76278,45.9659,2289.0,Giffre,sommet,4,Le Marteau,Giffre
507,http://fr.dbpedia.org/resource/Signal_de_Nave,Signal de Nave,5.53694,45.2236,1609.0,Vercors,sommet,4,Signal de Nave,Vercors
508,http://fr.dbpedia.org/resource/Cime_du_Gélas,Cime du Gélas,7.38389,44.1228,3143.0,Mercantour,sommet,4,Cime du Gélas,Mercantour
509,http://fr.dbpedia.org/resource/Dent_d'Oche,Dent d'Oche,6.73111,46.3531,2221.0,Chablais,sommet,4,Dent d'Oche,Chablais
510,http://fr.dbpedia.org/resource/Mont_Charvin_(Aravis),Mont Charvin (Aravis),6.42028,45.8025,2409.0,Aravis,sommet,4,Mont Charvin,Aravis
511,http://fr.dbpedia.org/resource/Parmelan,Parmelan,6.23806,45.9483,1832.0,Bornes,sommet,4,Parmelan,Bornes
512,http://fr.dbpedia.org/resource/Mont_Prorel,Mont Prorel,6.58111,44.9053,2566.0,Écrins,sommet,4,Mont Prorel,Écrins
513,http://fr.dbpedia.org/resource/Pics_de_Combeynot,Pics de Combeynot,6.41083,45.0125,3155.0,Écrins,sommet,4,Pics de Combeynot,Écrins
514,http://fr.dbpedia.org/resource/Aiguille_Dibona,Aiguille Dibona,6.24278,44.9625,3131.0,Écrins,sommet,4,Aiguille Dibona,Écrins
515,http://fr.dbpedia.org/resource/Aiguille_du_Plat_de_la_Selle,Aiguille du Plat de la Selle,6.22222,44.9636,3596.0,Écrins,sommet,4,Aiguille du Plat de la Selle,Écrins
516,http://fr.dbpedia.org/resource/Charmant_Som,Charmant Som,5.76417,45.3253,1867.0,Chartreuse,sommet,2,Charmant Som,Chartreuse
517,http://fr.dbpedia.org/resource/Cime_de_l'Encoula,Cime de l'Encoula,6.28333,44.905,3536.0,Écrins,sommet,4,Cime de l'Encoula,Écrins
518,http://fr.dbpedia.org/resource/Dôme_de_Neige_des_Écrins,Dôme des Écrins,6.35389,44.9244,4015.0,Écrins,sommet,0,Dôme de Neige des Écrins,Écrins
519,http://fr.dbpedia.org/resource/Grand_Som,Grand Som,5.81194,45.3706,2026.0,Chartreuse,sommet,0,Grand Som,Chartreuse
520,http://fr.dbpedia.org/resource/Grande_Casse,Grande Casse,6.8275,45.4053,3855.0,Vanoise,sommet,0,Grande Casse,Vanoise
521,http://fr.dbpedia.org/resource/Grande_Moucherolle,Grande Moucherolle,5.56417,45.0053,2284.0,Vercors,sommet,1,Grande Moucherolle,Vercors
522,http://fr.dbpedia.org/resource/Grande_Ruine,Grande Ruine,6.32889,44.9675,3765.0,Écrins,sommet,4,Grande Ruine,Écrins
523,http://fr.dbpedia.org/resource/Grande_Sure,Grande Sure,5.70333,45.3353,1920.0,Chartreuse,sommet,4,Grande Sure,Chartreuse
524,http://fr.dbpedia.org/resource/Grande_aiguille_de_la_Bérarde,Grande aiguille de la Bérarde,6.2775,44.9161,3421.0,Écrins,sommet,4,Grande aiguille de la Bérarde,Écrins
525,http://fr.dbpedia.org/resource/L'Ailefroide,L'Ailefroide,6.35667,44.885,3954.0,Écrins,sommet,4,L'Ailefroide,Écrins
526,http://fr.dbpedia.org/resource/L'Olan,L'Olan,6.19667,44.8589,3564.0,Écrins,sommet,4,L'Olan,Écrins
527,http://fr.dbpedia.org/resource/Le_Plaret,Le Plaret,6.25889,44.9681,3563.0,Écrins,sommet,4,Le Plaret,Écrins
528,http://fr.dbpedia.org/resource/Le_Sirac,Le Sirac,6.30667,44.7889,3441.0,Écrins,sommet,2,Le Sirac,Écrins
529,http://fr.dbpedia.org/resource/Les_Bans,Les Bans,6.33611,44.8483,3669.0,Écrins,sommet,4,Les Bans,Écrins
530,http://fr.dbpedia.org/resource/Les_Rouies,Les Rouies,6.25806,44.8636,3589.0,Écrins,sommet,4,Les Rouies,Écrins
531,http://fr.dbpedia.org/resource/Mont_Blanc_du_Tacul,Mont Blanc du Tacul,6.88778,45.8567,4248.0,Mont-Blanc,sommet,4,Mont Blanc du Tacul,Mont-Blanc
