,city,lat,lng,country,iso2,admin,capital,population,population_proper
144,Tĩnh Gia,19.44645,105.77861299999999,Vietnam,VN,Thanh Hóa,minor,,
145,Phước Vĩnh,11.294661,106.795328,Vietnam,VN,Bình Dương,minor,,
146,Long Thành,10.789087,106.950295,Vietnam,VN,Đồng Nai,minor,,
147,Đầm Dơi,8.992138,105.196023,Vietnam,VN,Cà Mau,minor,,
148,Thành Phố Hải Dương,20.940994,106.33301599999999,Vietnam,VN,Hải Dương,admin,,
149,Thị Trấn Na Hang,22.349175,105.38241399999998,Vietnam,VN,Tuyên Quang,minor,,
150,Đăk Đoa,13.995006,108.11206499999999,Vietnam,VN,Gia Lai,minor,,
151,Bắc Sơn,21.899988,106.32077,Vietnam,VN,Lạng Sơn,minor,,
152,Ia Pa,13.533615,108.455285,Vietnam,VN,Gia Lai,minor,,
153,Châu Thành,11.311674,106.029503,Vietnam,VN,Tây Ninh,minor,,
154,Me,20.346972,105.836149,Vietnam,VN,Ninh Bình,minor,,
155,Trới,21.031409,106.991013,Vietnam,VN,Quảng Ninh,minor,,
156,Cái Nhum,10.174121000000001,106.110506,Vietnam,VN,Vĩnh Long,minor,,
157,Pleiku,13.983332999999998,108.0,Vietnam,VN,Gia Lai,admin,,
158,Sơn Tây,21.140534,105.506856,Vietnam,VN,Hà Nội,minor,,
159,Yên Định,20.201454000000002,106.29578500000001,Vietnam,VN,Nam Định,minor,,
160,Lắk,12.410865,108.17681599999999,Vietnam,VN,Đắk Lắk,minor,,
161,A Lưới,16.272282,107.23384899999999,Vietnam,VN,Thừa Thiên-Huế,minor,,
162,Thạnh Mỹ,15.748889000000002,107.836776,Vietnam,VN,Quảng Nam,minor,,
163,Chư Ty,13.805067999999999,107.6961,Vietnam,VN,Gia Lai,minor,,
164,Thanh Lưu,20.473979,105.95268200000001,Vietnam,VN,Hà Nam,minor,,
165,Ô Môn,10.109739999999999,105.623181,Vietnam,VN,Cần Thơ,minor,,
166,Thị Trấn Quảng Uyên,22.694988000000002,106.44235,Vietnam,VN,Cao Bằng,minor,,
167,Phụng Hiệp,9.779722999999999,105.733801,Vietnam,VN,Hậu Giang,minor,,
168,Cù Lao Dung,9.673136999999999,106.148744,Vietnam,VN,Sóc Trăng,minor,,
169,Dương Minh Châu,11.384139999999999,106.230776,Vietnam,VN,Tây Ninh,minor,,
170,Giồng Trôm,10.150212,106.50605700000001,Vietnam,VN,Bến Tre,minor,,
171,Nam Sách,20.992053,106.336128,Vietnam,VN,Hải Dương,minor,,
172,Thanh Hóa,19.8,105.766667,Vietnam,VN,Thanh Hóa,admin,,
173,Đinh Văn,11.786241,108.242819,Vietnam,VN,Lâm Đồng,minor,,
174,Quảng Hà,21.4506,107.755918,Vietnam,VN,Quảng Ninh,minor,,
175,Minh Long,14.932179999999999,108.70327900000001,Vietnam,VN,Quảng Ngãi,minor,,
176,Thị Trấn Thất Khê,22.255252,106.473593,Vietnam,VN,Lạng Sơn,minor,,
177,Vĩnh Thạnh,14.108837,108.78381,Vietnam,VN,Bình Định,minor,,
178,Trà Bồng,15.255691,108.517225,Vietnam,VN,Quảng Ngãi,minor,,
179,Cầu Gồ,21.476785999999997,106.126531,Vietnam,VN,Bắc Giang,minor,,
180,Thành Phố Sơn La,21.325598,103.91882,Vietnam,VN,Sơn La,admin,,
181,Thị Trấn Na Sầm,22.056392000000002,106.6151,Vietnam,VN,Lạng Sơn,minor,,
182,Hương Sơn,21.460142,105.97814199999999,Vietnam,VN,Thái Nguyên,minor,,
183,Quan Sơn,20.259092000000003,104.94521200000001,Vietnam,VN,Thanh Hóa,minor,,
184,An Dương,20.863816,106.613301,Vietnam,VN,Hải Phòng,minor,,
185,Đông Thành,10.892205,106.30613600000001,Vietnam,VN,Long An,minor,,
186,Gia Bình,21.059381,106.17468400000001,Vietnam,VN,Bắc Ninh,minor,,
