,Unnamed: 0,admin,capital,city,country,iso2,lat,lng,population,population_proper,ranks,continent_code,continent
102,102,Ouganda,admin,Bugiri,Uganda,UG,0.571389,33.741667,0.0,,1314,AF,Afrique
103,103,Ouganda,admin,Hoima,Uganda,UG,1.435556,31.343611,0.0,,1315,AF,Afrique
104,104,Ouganda,admin,Ntoroko,Uganda,UG,1.041111,30.481111,0.0,,1316,AF,Afrique
105,105,Ouganda,admin,Bukedea,Uganda,UG,1.316944,34.050556,0.0,,1302,AF,Afrique
106,106,Ouganda,admin,Pader,Uganda,UG,3.05,33.216667,0.0,,1286,AF,Afrique
107,107,Ouganda,admin,Yumbe,Uganda,UG,3.465057,31.246893,0.0,,1351,AF,Afrique
108,108,Ouganda,admin,Kanungu,Uganda,UG,-0.9575,29.789722,0.0,,1353,AF,Afrique
109,109,Ouganda,admin,Amuria,Uganda,UG,2.0036110000000003,33.651111,0.0,,1388,AF,Afrique
110,110,Ouganda,admin,Lwengo,Uganda,UG,-0.416111,31.408056,0.0,,1389,AF,Afrique
111,111,Ouganda,admin,Kiryandongo,Uganda,UG,1.876334,32.062246,0.0,,1390,AF,Afrique
112,112,Ouganda,admin,Bushenyi,Uganda,UG,-0.585278,30.211389,0.0,,1391,AF,Afrique
113,113,Ouganda,admin,Abim,Uganda,UG,2.701667,33.676111,0.0,,1392,AF,Afrique
114,114,Ouganda,admin,Kanoni,Uganda,UG,0.177222,31.881111,0.0,,1393,AF,Afrique
115,115,Ouganda,admin,Napak,Uganda,UG,2.251391,34.250124,0.0,,1394,AF,Afrique
116,116,Ouganda,admin,Kibuku,Uganda,UG,1.043333,33.7975,0.0,,1395,AF,Afrique
117,117,Ouganda,admin,Rakai,Uganda,UG,-0.72,31.483889,0.0,,1396,AF,Afrique
118,118,Ouganda,admin,Luuka Town,Uganda,UG,0.700756,33.300202,0.0,,1397,AF,Afrique
0,0,Egypte,primary,Cairo,Egypt,EG,30.07708,31.285909000000004,11893000.0,7734614.0,1398,AF,Afrique
1,1,Egypte,admin,Alexandria,Egypt,EG,31.215645,29.955266,4165000.0,3811516.0,1399,AF,Afrique
2,2,Egypte,admin,Al Jīzah,Egypt,EG,30.008079,31.210931,2681863.0,2681863.0,1400,AF,Afrique
3,3,Egypte,admin,Ismailia,Egypt,EG,30.604272,32.272252,656135.0,284813.0,1401,AF,Afrique
4,4,Egypte,admin,Port Said,Egypt,EG,31.256541,32.284115,623864.0,500000.0,1402,AF,Afrique
5,5,Egypte,admin,Luxor,Egypt,EG,25.695858,32.643592,609248.0,487896.0,1403,AF,Afrique
6,6,Egypte,admin,Sūhāj,Egypt,EG,26.556952000000006,31.694785,600000.0,209419.0,1404,AF,Afrique
7,7,Egypte,admin,Al Manşūrah,Egypt,EG,31.036373,31.380691,600000.0,480494.0,1405,AF,Afrique
8,8,Egypte,admin,Suez,Egypt,EG,29.973714,32.526267,508335.0,488125.0,1406,AF,Afrique
9,9,Egypte,admin,Al Minyā,Egypt,EG,28.109884,30.750299,500000.0,227150.0,1407,AF,Afrique
11,11,Egypte,admin,Banī Suwayf,Egypt,EG,29.074409000000006,31.097848,489450.0,189624.0,1409,AF,Afrique
12,12,Egypte,admin,Asyūţ,Egypt,EG,27.180956,31.183683,420585.0,420585.0,1410,AF,Afrique
13,13,Egypte,admin,Ţanţā,Egypt,EG,30.788471,31.001921000000007,404901.0,404901.0,1411,AF,Afrique
14,14,Egypte,admin,Al Fayyūm,Egypt,EG,29.309949,30.841804,316772.0,306393.0,1412,AF,Afrique
15,15,Egypte,admin,Aswān,Egypt,EG,24.093433,32.907038,313442.0,241261.0,1413,AF,Afrique
16,16,Egypte,admin,Qinā,Egypt,EG,26.164179,32.72671,302027.0,235362.0,1414,AF,Afrique
18,18,Egypte,admin,Al ‘Arīsh,Egypt,EG,31.12866,33.797117,178651.0,128855.0,1416,AF,Afrique
19,19,Egypte,admin,Banhā,Egypt,EG,30.459065,31.178577,167029.0,167029.0,1387,AF,Afrique
21,21,Egypte,admin,Kafr ash Shaykh,Egypt,EG,31.114304,30.940116,143970.0,143970.0,1385,AF,Afrique
23,23,Egypte,admin,Marsá Maţrūḩ,Egypt,EG,31.352539,27.245275,103470.0,62042.0,1354,AF,Afrique
26,26,Egypte,admin,Al Khārijah,Egypt,EG,25.451405,30.546346000000003,49991.0,49991.0,1357,AF,Afrique
28,28,Egypte,admin,Aţ Ţūr,Egypt,EG,28.236381,33.625404,27628.0,14972.0,1359,AF,Afrique
35,35,Egypte,admin,Al Ghardaqah,Egypt,EG,27.252891,33.818108,0.0,,1366,AF,Afrique
38,38,Egypte,admin,Damanhūr,Egypt,EG,31.034084000000004,30.468233,0.0,,1368,AF,Afrique
39,39,Egypte,admin,Shibīn al Kawm,Egypt,EG,30.552581,31.009035,0.0,,1370,AF,Afrique
40,40,Egypte,admin,Damietta,Egypt,EG,31.416477,31.813316,0.0,,1371,AF,Afrique
42,42,Egypte,admin,Az Zaqāzīq,Egypt,EG,30.587676,31.501997,0.0,,1373,AF,Afrique
0,0,Tanzanie,primary,Dar es Salaam,Tanzania,TZ,-6.8,39.283333,2930000.0,2698652.0,1374,AF,Afrique
1,1,Tanzanie,admin,Moshi,Tanzania,TZ,-3.35,37.333333,721018.0,206728.0,1375,AF,Afrique
2,2,Tanzanie,admin,Mwanza,Tanzania,TZ,-2.516667,32.9,493944.0,436801.0,1376,AF,Afrique
3,3,Tanzanie,admin,Zanzibar,Tanzania,TZ,-6.166667,39.18333300000001,403658.0,373220.0,1377,AF,Afrique
4,4,Tanzanie,admin,Arusha,Tanzania,TZ,-3.366667,36.68333300000001,341136.0,320074.0,1378,AF,Afrique
5,5,Tanzanie,admin,Mbeya,Tanzania,TZ,-8.9,33.45,291649.0,232062.0,1379,AF,Afrique
6,6,Tanzanie,admin,Morogoro,Tanzania,TZ,-6.816667,37.666667,250902.0,234535.0,1380,AF,Afrique
7,7,Tanzanie,admin,Tanga,Tanzania,TZ,-5.066667,39.1,224876.0,209435.0,1381,AF,Afrique
8,8,Tanzanie,primary,Dodoma,Tanzania,TZ,-6.183333,35.75,218269.0,180541.0,1382,AF,Afrique
9,9,Tanzanie,admin,Kigoma,Tanzania,TZ,-4.876944,29.626667,164268.0,164268.0,1383,AF,Afrique
10,10,Tanzanie,admin,Tabora,Tanzania,TZ,-5.016667,32.8,146495.0,145292.0,1369,AF,Afrique
11,11,Tanzanie,admin,Musoma,Tanzania,TZ,-1.5,33.8,133156.0,121119.0,1151,AF,Afrique
13,13,Tanzanie,admin,Songea,Tanzania,TZ,-10.683333,35.65,126449.0,115397.0,1283,AF,Afrique
14,14,Tanzanie,admin,Iringa,Tanzania,TZ,-7.766667,35.7,111820.0,94760.0,1187,AF,Afrique
15,15,Tanzanie,admin,Shinyanga,Tanzania,TZ,-3.666667,33.433333000000005,107362.0,80226.0,1188,AF,Afrique
16,16,Tanzanie,admin,Bukoba,Tanzania,TZ,-1.331667,31.812222,100504.0,70628.0,1189,AF,Afrique
17,17,Tanzanie,admin,Mtwara,Tanzania,TZ,-10.266667,40.18333300000001,96602.0,86746.0,1190,AF,Afrique
19,19,Tanzanie,admin,Sumbawanga,Tanzania,TZ,-7.966667,31.616667,89161.0,63932.0,1192,AF,Afrique
23,23,Tanzanie,admin,Singida,Tanzania,TZ,-4.816667,34.75,62432.0,33067.0,1196,AF,Afrique
25,25,Tanzanie,admin,Chake Chake,Tanzania,TZ,-5.25,39.766667,49959.0,21686.0,1198,AF,Afrique
28,28,Tanzanie,admin,Lindi,Tanzania,TZ,-10.0,39.716667,41912.0,13995.0,1201,AF,Afrique
33,33,Tanzanie,admin,Babati,Tanzania,TZ,-4.216667,35.75,34291.0,3943.0,1206,AF,Afrique
38,38,Tanzanie,admin,Wete,Tanzania,TZ,-5.066667,39.716667,26450.0,26450.0,1211,AF,Afrique
40,40,Tanzanie,admin,Kibaha,Tanzania,TZ,-6.766667,38.916667,23651.0,23651.0,1213,AF,Afrique
53,53,Tanzanie,admin,Mkokotoni,Tanzania,TZ,-5.866667,39.25,2572.0,2572.0,1159,AF,Afrique
59,59,Tanzanie,admin,Koani,Tanzania,TZ,-6.133333,39.283333,0.0,,1165,AF,Afrique
0,0,Burkina Faso,primary,Ouagadougou,Burkina Faso,BF,12.370278,-1.524722,1149000.0,835457.0,1166,AF,Afrique
1,1,Burkina Faso,admin,Bobo-Dioulasso,Burkina Faso,BF,11.177154,-4.297901,360106.0,331964.0,1216,AF,Afrique
2,2,Burkina Faso,admin,Koudougou,Burkina Faso,BF,12.252632,-2.36272,87347.0,83331.0,1167,AF,Afrique
3,3,Burkina Faso,admin,Ouahigouya,Burkina Faso,BF,13.582782,-2.421582,79504.0,61096.0,1169,AF,Afrique
4,4,Burkina Faso,admin,Banfora,Burkina Faso,BF,10.633333,-4.766667,60288.0,31519.0,1170,AF,Afrique
5,5,Burkina Faso,admin,Dédougou,Burkina Faso,BF,12.463378,-3.460746,45341.0,45341.0,1171,AF,Afrique
6,6,Burkina Faso,admin,Kaya,Burkina Faso,BF,13.091667,-1.084444,40017.0,39229.0,1172,AF,Afrique
7,7,Burkina Faso,admin,Tenkodogo,Burkina Faso,BF,11.78,-0.369722,38108.0,37658.0,1173,AF,Afrique
10,10,Burkina Faso,admin,Fada Ngourma,Burkina Faso,BF,12.061567,0.358433,33910.0,33910.0,1176,AF,Afrique
24,24,Burkina Faso,admin,Manga,Burkina Faso,BF,11.663611,-1.073056,15173.0,15173.0,1257,AF,Afrique
26,26,Burkina Faso,admin,Ziniaré,Burkina Faso,BF,12.581862,-1.297104,12703.0,12703.0,1259,AF,Afrique
45,45,Burkina Faso,admin,Gaoua,Burkina Faso,BF,10.299167,-3.250833,0.0,,1278,AF,Afrique
0,0,Zambie,primary,Lusaka,Zambia,ZM,-15.416667000000002,28.283333,1328000.0,1267440.0,1251,AF,Afrique
2,2,Zambie,admin,Ndola,Zambia,ZM,-12.958672,28.636593,396339.0,394518.0,1220,AF,Afrique
3,3,Zambie,admin,Kasama,Zambia,ZM,-10.212889,31.180842,200000.0,113000.0,1221,AF,Afrique
4,4,Zambie,admin,Kabwe,Zambia,ZM,-14.443217,28.451743,188979.0,188355.0,1222,AF,Afrique
6,6,Zambie,admin,Livingstone,Zambia,ZM,-17.841939,25.85425,165480.0,109203.0,1224,AF,Afrique
9,9,Zambie,admin,Chipata,Zambia,ZM,-13.633333,32.65,85963.0,78947.0,1227,AF,Afrique
11,11,Zambie,admin,Solwezi,Zambia,ZM,-12.168796,26.389381,65000.0,38587.0,1229,AF,Afrique
13,13,Zambie,admin,Mongu,Zambia,ZM,-15.248352,23.127413,52534.0,37663.0,1231,AF,Afrique
16,16,Zambie,admin,Mansa,Zambia,ZM,-11.199757,28.894314,42277.0,20437.0,1218,AF,Afrique
25,25,Zambie,admin,Chinsali,Zambia,ZM,-10.54142,32.081624,14015.0,950.0,1243,AF,Afrique
